2020,11,10,00,00,00.000000,-1157.672059784065,-4689.613861212695,-5000.327876292951, 241.89766548159884, -65.20666117814122, 12192086.237095892, 6952.406895148996
2020,11,10,00,10,00.000000,-2418.943986532073,-6415.890287048078,-1086.1067012071965, 283.3301872867902, -56.53411054181362, 11305966.850362612, 6942.2306178795825
2020,11,10,00,20,00.000000,-2678.0247125023716,-5484.799018659796, 3277.0614373730946, 312.57841911042635, -43.239234253465966, 9526961.327373443, 6927.767916160492
2020,11,10,00,30,00.000000,-1822.8813859927086,-2271.989429154337, 6272.320258406075, 341.3381139003994, -29.30581181778811, 7269891.41191513, 6915.694754513027
2020,11,10,00,40,00.000000,-208.28916619727488, 1887.2929002515189, 6647.256964607475, 21.507436295552193, -18.829255582147447, 5471311.933434835, 6913.124042111318
2020,11,10,00,50,00.000000, 1493.06787872907, 5259.768747499067, 4244.127561478682, 72.1091449491876, -19.725231513399454, 5619703.379057149, 6921.4910045281
2020,11,10,01,00,00.000000, 2572.30145127712, 6440.375555072626, 67.17855898068242, 110.24858399298749, -31.037014049290814, 7553199.732665816, 6935.393644589047
2020,11,10,01,10,00.000000, 2583.3478210334024, 4945.869597991709,-4139.561243685095, 138.4004263608369, -45.044936816052825, 9779544.906503446, 6947.753545930971
2020,11,10,01,20,00.000000, 1528.6274026700476, 1410.0429746899247,-6636.460458307473, 168.51214033317214, -57.99229409864122, 11459657.297060087, 6954.676868219315
2020,11,10,01,30,00.000000,-153.10678558471957,-2704.8444593679665,-6405.8730687355865, 211.8893660004528, -65.63091444363063, 12226187.367352646, 6955.20201071957
2020,11,10,01,40,00.000000,-1771.5910809815787,-5709.707620489112,-3542.309929614658, 261.1803775908152, -62.52004926955326, 11943656.091320138, 6948.903201738496
2020,11,10,01,50,00.000000,-2658.643031576716,-6358.44937272775, 784.2171608482222, 296.26886911142384, -51.25182303796552, 10654388.205137009, 6936.372088510117
2020,11,10,02,00,00.000000,-2441.804728447381,-4367.670060667964, 4782.701322556553, 323.90584079511234, -37.3283837993575, 8605728.67818584, 6921.934991857948
2020,11,10,02,10,00.000000,-1208.1711253572003,-558.3123280458007, 6783.867566751491, 356.0196886633945, -24.139909983110368, 6381986.215671362, 6913.193855738286
2020,11,10,02,20,00.000000, 528.8899191342415, 3483.5864122908574, 5950.540663647869, 42.71877950729647, -17.466769414179662, 5240399.510742413, 6915.492247713545
2020,11,10,02,30,00.000000, 2045.4532351292705, 6073.214140509844, 2629.99279974587, 89.9162981414048, -23.743425536514966, 6306669.684509643, 6927.096871006254
2020,11,10,02,40,00.000000, 2710.5510851499344, 6134.300631485016,-1789.4500076904799, 122.4250770265954, -36.82909157389553, 8512035.048791988, 6941.099534848094
2020,11,10,02,50,00.000000, 2252.8810541224348, 3653.6484406156505,-5467.879282048744, 149.98744782440716, -50.75621250076341, 10574936.109076992, 6951.426027420192
2020,11,10,03,00,00.000000, 868.3883048899007,-330.98342224791634,-6893.339153835409, 184.502215959992, -62.17587844435759, 11901531.24961286, 6955.700752884124
2020,11,10,03,10,00.000000,-871.8469916409771,-4180.175877410266,-5487.783963439621, 233.39799053221816, -65.71526032911014, 12235846.236328216, 6953.399195523092
2020,11,10,03,20,00.000000,-2253.168726224927,-6310.576865925556,-1822.762482078572, 277.44151118483063, -58.40928959394092, 11517572.586295292, 6944.250337917414
2020,11,10,03,30,00.000000,-2701.8501118619893,-5829.791812062821, 2596.2063617886006, 307.9375849565907, -45.54880809512044, 9867474.516680416, 6930.133770134235
2020,11,10,03,40,00.000000,-2026.881795849727,-2924.867553087677, 5931.582310063548, 336.00086097039406, -31.526972142642645, 7646886.594693002, 6917.135875383028
2020,11,10,03,50,00.000000,-507.5316053769316, 1198.4386543968608, 6789.112206141781, 13.578096899020927, -20.036593681122614, 5676913.46833824, 6912.733763598332
2020,11,10,04,00,00.000000, 1223.3025199875283, 4822.111416459872, 4809.494556558914, 64.03223675651775, -18.657814391337816, 5439471.938554243, 6919.571190307264
2020,11,10,04,10,00.000000, 2444.320131038124, 6435.957794495177, 819.6642493105061, 104.7959348463737, -28.862680778191464, 7184452.077683864, 6933.11640729616
2020,11,10,04,20,00.000000, 2649.492476179757, 5374.464012339621,-3513.370733021536, 133.7768835125304, -42.730989174289874, 9436051.405723024, 6946.110257469221
2020,11,10,04,30,00.000000, 1760.3611670006098, 2092.3167149553533,-6393.867981240685, 162.77624819103258, -56.05616454913813, 11237483.312325627, 6954.006646207649
2020,11,10,04,40,00.000000, 148.67598526805796,-2049.4168913791013,-6645.117619131852, 203.50148149478937, -64.9814142748336, 12167752.255127693, 6955.559094376381
2020,11,10,04,50,00.000000,-1523.5995449392176,-5350.560233405001,-4166.249636809025, 253.69999549979994, -63.74498078741684, 12059862.126472406, 6950.358726054742
2020,11,10,05,00,00.000000,-2567.421511572227,-6446.116303598479, 31.784587168933307, 291.1495822198698, -53.38446625067856, 10926732.626714956, 6938.665496879312
2020,11,10,05,10,00.000000,-2546.0354810434796,-4867.870967184932, 4214.775698011199, 319.2094865945014, -39.662166955707214, 8977080.222179068, 6924.073844814197
2020,11,10,05,20,00.000000,-1464.6965753688512,-1263.2715811171774, 6637.849649810611, 349.76962137273836, -26.11148827185053, 6721750.715578082, 6913.916337290058
2020,11,10,05,30,00.000000, 226.94553890261818, 2867.625377524832, 6287.565222973701, 34.006756635653055, -17.75461175803319, 5289346.641997402, 6914.351453072121
2020,11,10,05,40,00.000000, 1823.9494814002016, 5803.0470015550545, 3309.3329797184565, 83.0419508145195, -22.024273928187007, 6011994.946058994, 6924.870466919176
